tax_id,Order,Family,Species,Density_log10,SD_log10,Q2.5_log10,Q5_log10,Q25_log10,Q75_log10,Q95_log10,Q97.5_log10,Predicted_Density_n_km2,Q2.5,Q5,Q25,Q75,Q95,Q97.5
61789630,Passeriformes,Furnariidae,Automolus_leucophthalmus,0.962200664,0.517163715,-0.05169665,0.112362332,0.613267071,1.311152805,1.810208248,1.973682138,9.166,0.888,1.295,4.105,20.472,64.596,94.12
22702938,Passeriformes,Furnariidae,Automolus_melanopezus,1.089973835,0.517430612,0.080448489,0.239517674,0.741119314,1.438762739,1.940890691,2.100500825,12.302,1.204,1.736,5.51,27.464,87.275,126.038
22702910,Passeriformes,Furnariidae,Automolus_ochrolaemus,1.093584082,0.517853639,0.080957917,0.243333483,0.744690395,1.442504904,1.944349644,2.106743253,12.405,1.205,1.751,5.555,27.702,87.973,127.863
22736330,Passeriformes,Furnariidae,Automolus_rubiginosus,1.079038161,0.518201246,0.065146854,0.227833365,0.729947642,1.427793084,1.930420321,2.092398852,11.996,1.162,1.69,5.37,26.779,85.196,123.708
22702946,Passeriformes,Furnariidae,Automolus_rufipileatus,1.097380966,0.517766209,0.085234002,0.246549863,0.748251954,1.446621037,1.94746386,2.109661086,12.514,1.217,1.764,5.601,27.965,88.606,128.724
22702754,Passeriformes,Furnariidae,Berlepschia_rikeri,1.094036192,0.51826006,0.078450446,0.241802666,0.745313371,1.443234702,1.944954196,2.106367042,12.418,1.198,1.745,5.563,27.748,88.096,127.752
22702471,Passeriformes,Furnariidae,Certhiaxis_cinnamomeus,1.272090027,0.520996294,0.254448193,0.416451929,0.920983642,1.623499733,2.128737547,2.291532478,18.711,1.797,2.609,8.336,42.024,134.505,195.674
22702479,Passeriformes,Furnariidae,Certhiaxis_mustelinus,1.358660897,0.520938947,0.343646534,0.504869002,1.006431542,1.710435103,2.213726127,2.377914507,22.838,2.206,3.198,10.149,51.338,163.578,238.734
103670955,Passeriformes,Furnariidae,Cichlocolaptes_leucophrus,0.956864894,0.513460586,-0.053354935,0.116724571,0.612435121,1.301803758,1.80120464,1.95399849,9.055,0.884,1.308,4.097,20.036,63.271,89.949
22736226,Passeriformes,Furnariidae,Cinclodes_albidiventris,0.960897402,0.522218616,-0.058087578,0.106732724,0.606239772,1.316555401,1.822539767,1.982040237,9.139,0.875,1.279,4.039,20.728,66.457,95.949
22736220,Passeriformes,Furnariidae,Cinclodes_albiventris,0.839335056,0.520523744,-0.177215285,-0.014908596,0.487719889,1.190641984,1.69332396,1.856685956,6.908,0.665,0.966,3.074,15.511,49.354,71.893
103670928,Passeriformes,Furnariidae,Cinclodes_antarcticus,0.646780007,0.546960082,-0.431126825,-0.239463841,0.277393012,1.010614211,1.548391327,1.715961689,4.434,0.371,0.576,1.894,10.247,35.35,51.995
22724402,Passeriformes,Furnariidae,Cinclodes_aricomae,0.884105703,0.517313286,-0.124832683,0.037131234,0.530109051,1.237138825,1.728472713,1.892670678,7.658,0.75,1.089,3.389,17.264,53.515,78.104
22702114,Passeriformes,Furnariidae,Cinclodes_atacamensis,0.782219143,0.517210216,-0.225883586,-0.065605137,0.430167657,1.13203343,1.632444588,1.793547733,6.056,0.594,0.86,2.693,13.553,42.899,62.165
22702082,Passeriformes,Furnariidae,Cinclodes_comechingonus,0.676666625,0.521948867,-0.33857989,-0.179486855,0.328348526,1.028286288,1.537489644,1.692144871,4.75,0.459,0.661,2.13,10.673,34.474,49.22
22702095,Passeriformes,Furnariidae,Cinclodes_excelsior,0.981106896,0.516792924,-0.035120129,0.129047165,0.632472913,1.330073633,1.8261228,1.992897602,9.574,0.922,1.346,4.29,21.383,67.007,98.378
22736215,Passeriformes,Furnariidae,Cinclodes_fuscus,0.696338639,0.524819201,-0.329254403,-0.164520071,0.342489613,1.050135914,1.559069281,1.724822453,4.97,0.469,0.685,2.2,11.224,36.23,53.067
22702107,Passeriformes,Furnariidae,Cinclodes_nigrofumosus,0.579235309,0.536606254,-0.481231592,-0.295300657,0.217091036,0.94070394,1.467340802,1.632469385,3.795,0.33,0.507,1.649,8.724,29.332,42.901
22702092,Passeriformes,Furnariidae,Cinclodes_olrogi,0.748615232,0.516998209,-0.265222537,-0.098780571,0.402769136,1.096212662,1.586659144,1.752059368,5.606,0.543,0.797,2.528,12.48,38.606,56.501
22702088,Passeriformes,Furnariidae,Cinclodes_oustaleti,0.825410434,0.526281504,-0.205618768,-0.042372067,0.470849948,1.180147271,1.68969201,1.852899985,6.69,0.623,0.907,2.957,15.141,48.943,71.269
22702085,Passeriformes,Furnariidae,Cinclodes_pabsti,0.900421673,0.517805345,-0.113207311,0.049247554,0.547778069,1.244595807,1.754932065,1.923112061,7.951,0.771,1.12,3.53,17.563,56.876,83.775
22702117,Passeriformes,Furnariidae,Cinclodes_palliatus,0.695594633,0.51277726,-0.303219514,-0.130583162,0.34894147,1.043503051,1.528055848,1.707928848,4.961,0.497,0.74,2.233,11.054,33.733,51.042
22702100,Passeriformes,Furnariidae,Cinclodes_patagonicus,0.862884289,0.53390949,-0.181062207,-0.015648982,0.502851716,1.224000863,1.739169233,1.90886014,7.293,0.659,0.965,3.183,16.749,54.849,81.07
22702103,Passeriformes,Furnariidae,Cinclodes_taczanowskii,0.777100599,0.532832846,-0.274845996,-0.100955335,0.409810357,1.147967596,1.63868721,1.829376852,5.986,0.531,0.793,2.569,14.059,43.52,67.511
22702639,Passeriformes,Furnariidae,Clibanornis_dendrocolaptoides,0.958789508,0.518037001,-0.055469102,0.107070956,0.610486783,1.307691185,1.809443066,1.970282071,9.095,0.88,1.28,4.078,20.309,64.483,93.386
22702664,Passeriformes,Furnariidae,Coryphistera_alaudina,0.93243701,0.518323867,-0.083583699,0.080940782,0.581798607,1.281890265,1.783126511,1.943974098,8.559,0.825,1.205,3.818,19.138,60.691,87.897
22702448,Passeriformes,Furnariidae,Cranioleuca_albicapilla,0.900139963,0.517728688,-0.116444413,0.044471089,0.550340821,1.245402946,1.751734947,1.915139089,7.946,0.765,1.108,3.551,17.596,56.459,82.251
22702441,Passeriformes,Furnariidae,Cranioleuca_albiceps,1.025755194,0.515971134,0.005927954,0.175078024,0.679470733,1.371176205,1.87471346,2.032488385,10.611,1.014,1.497,4.78,23.506,74.94,107.768
22702411,Passeriformes,Furnariidae,Cranioleuca_antisiensis,0.999440407,0.512981257,-0.003991823,0.15566166,0.657702498,1.345595171,1.839684736,2.001747964,9.987,0.991,1.431,4.547,22.161,69.133,100.403
22729209,Passeriformes,Furnariidae,Cranioleuca_baroni,0.954952384,0.5160816,-0.056801433,0.105091389,0.607288501,1.300875835,1.798929323,1.968060437,9.015,0.877,1.274,4.048,19.993,62.94,92.91
22702420,Passeriformes,Furnariidae,Cranioleuca_curtata,1.086403046,0.515560496,0.074940312,0.240981548,0.738491697,1.435028372,1.929871502,2.094345642,12.201,1.188,1.742,5.476,27.229,85.089,124.264
22702423,Passeriformes,Furnariidae,Cranioleuca_demissa,1.201752983,0.519790975,0.179257808,0.342992407,0.854595883,1.551181268,2.057766409,2.222548344,15.913,1.511,2.203,7.155,35.578,114.226,166.935
22702408,Passeriformes,Furnariidae,Cranioleuca_erythrops,1.249104419,0.517066129,0.227926222,0.400341293,0.90059306,1.595831856,2.098278776,2.26223917,17.746,1.69,2.514,7.954,39.43,125.395,182.911
22702464,Passeriformes,Furnariidae,Cranioleuca_gutturata,1.191271996,0.517610683,0.17824193,0.341485226,0.8424283,1.54043301,2.041096036,2.204063848,15.534,1.507,2.195,6.957,34.708,109.925,159.979
22702426,Passeriformes,Furnariidae,Cranioleuca_hellmayri,1.156616569,0.515519903,0.153324584,0.310153065,0.81702325,1.498784353,2.007434223,2.169263702,14.342,1.423,2.042,6.562,31.534,101.727,147.66
22724592,Passeriformes,Furnariidae,Cranioleuca_henricae,0.878715712,0.52208961,-0.135421137,0.024115749,0.518639058,1.244176013,1.727621293,1.888228253,7.563,0.732,1.057,3.301,17.546,53.41,77.309
103674421,Passeriformes,Furnariidae,Cranioleuca_marcapatae,0.920858647,0.517373516,-0.092441936,0.065741564,0.573761458,1.274543458,1.762267768,1.913016943,8.334,0.808,1.163,3.748,18.817,57.845,81.85
22702461,Passeriformes,Furnariidae,Cranioleuca_muelleri,1.195045399,0.519077178,0.181169815,0.350579965,0.844595828,1.546709927,2.047362715,2.208716533,15.669,1.518,2.242,6.992,35.214,111.523,161.702
22702435,Passeriformes,Furnariidae,Cranioleuca_obsoleta,1.047220993,0.517901599,0.031743058,0.194046457,0.698166132,1.397241816,1.896477016,2.0568033,11.149,1.076,1.563,4.991,24.96,78.791,113.973
22702417,Passeriformes,Furnariidae,Cranioleuca_pallida,1.075713642,0.515174103,0.06944559,0.226897315,0.728861887,1.42327295,1.922744443,2.081505067,11.905,1.173,1.686,5.356,26.502,83.704,120.644
22702432,Passeriformes,Furnariidae,Cranioleuca_pyrrhophia,0.991391497,0.517294351,-0.019173012,0.142088464,0.64276634,1.340440101,1.841221242,2.001426718,9.804,0.957,1.387,4.393,21.9,69.378,100.329
22702444,Passeriformes,Furnariidae,Cranioleuca_semicinerea,1.111109793,0.514150117,0.098827886,0.266429219,0.765027134,1.458466277,1.95537402,2.115482415,12.915,1.256,1.847,5.821,28.739,90.235,130.462
22702429,Passeriformes,Furnariidae,Cranioleuca_subcristata,1.190186831,0.519095257,0.170392278,0.334821779,0.840421776,1.540923864,2.041347017,2.203915179,15.495,1.48,2.162,6.925,34.748,109.988,159.925
22702467,Passeriformes,Furnariidae,Cranioleuca_sulphurifera,1.121652807,0.526468988,0.091293326,0.258040583,0.766685697,1.47622003,1.987791573,2.14806849,13.233,1.234,1.812,5.844,29.938,97.228,140.627
22733869,Passeriformes,Furnariidae,Cranioleuca_vulpecula,1.190113817,0.517217272,0.179390389,0.340361681,0.839439126,1.538609292,2.041266387,2.202514688,15.492,1.511,2.19,6.909,34.563,109.968,159.41
103674933,Passeriformes,Furnariidae,Cranioleuca_vulpina,1.188213721,0.51773733,0.175867174,0.338306714,0.839718084,1.537060397,2.039057458,2.201515949,15.425,1.499,2.179,6.914,34.44,109.41,159.044
22702147,Passeriformes,Furnariidae,Furnarius_cristatus,0.909047922,0.518009579,-0.106522649,0.056386115,0.561406981,1.256731522,1.759034752,1.920392694,8.111,0.782,1.139,3.643,18.061,57.416,83.252
22702131,Passeriformes,Furnariidae,Furnarius_figulus,1.121011441,0.515819637,0.112049187,0.271799376,0.773720522,1.470259209,1.965900268,2.127824364,13.213,1.294,1.87,5.939,29.53,92.449,134.222
103670881,Passeriformes,Furnariidae,Furnarius_leucopus,1.005303622,0.518017671,-0.006453372,0.154366642,0.656155948,1.354924753,1.856951023,2.017832899,10.123,0.985,1.427,4.531,22.643,71.937,104.192
22702128,Passeriformes,Furnariidae,Furnarius_minor,1.134551605,0.516893297,0.123102725,0.287175266,0.785798903,1.48206586,1.985466393,2.146649279,13.632,1.328,1.937,6.107,30.344,96.709,140.168
22702144,Passeriformes,Furnariidae,Furnarius_rufus,0.875775207,0.517350065,-0.137196114,0.025742951,0.527023167,1.224677749,1.725854947,1.886930078,7.512,0.729,1.061,3.365,16.776,53.193,77.078
22702140,Passeriformes,Furnariidae,Furnarius_torridus,1.142364462,0.516712356,0.13614513,0.290166801,0.793010687,1.49113333,1.992393063,2.158236215,13.879,1.368,1.951,6.209,30.984,98.264,143.958
22702000,Passeriformes,Furnariidae,Geositta_antarctica,0.704772438,0.519933948,-0.312377965,-0.145050125,0.355611458,1.055685436,1.557635092,1.722161939,5.067,0.487,0.716,2.268,11.368,36.111,52.743
22702006,Passeriformes,Furnariidae,Geositta_crassirostris,0.707876299,0.510747696,-0.270969134,-0.138924937,0.357281234,1.044627,1.54687112,1.715749519,5.104,0.536,0.726,2.277,11.082,35.227,51.97
22701981,Passeriformes,Furnariidae,Geositta_cunicularia,0.861146402,0.523751542,-0.162851212,0.000161277,0.507190608,1.214665996,1.722590082,1.884417149,7.264,0.687,1,3.215,16.393,52.795,76.633
22701997,Passeriformes,Furnariidae,Geositta_isabellina,0.649184102,0.521022992,-0.36956348,-0.197982752,0.29888167,1.003626262,1.499715641,1.668651053,4.458,0.427,0.634,1.99,10.084,31.602,46.628
22701984,Passeriformes,Furnariidae,Geositta_maritima,0.971142473,0.512451972,-0.016321966,0.151211645,0.624838802,1.317108006,1.814436698,1.967339086,9.357,0.963,1.416,4.215,20.754,65.228,92.755
22701988,Passeriformes,Furnariidae,Geositta_peruviana,0.946907166,0.520987242,-0.05319096,0.109940423,0.595736779,1.297799197,1.829224748,1.995968521,8.849,0.885,1.288,3.942,19.852,67.488,99.076
22701974,Passeriformes,Furnariidae,Geositta_poeciloptera,1.019944204,0.520581088,-3.85E-05,0.158150154,0.668831026,1.370874112,1.870453905,2.030704417,10.47,#VALUE!,1.439,4.665,23.49,74.209,107.326
22701991,Passeriformes,Furnariidae,Geositta_punensis,0.92996758,0.515128002,-0.087696429,0.086144065,0.593081848,1.273895684,1.776407954,1.934027019,8.511,0.817,1.219,3.918,18.789,59.76,85.907
22702003,Passeriformes,Furnariidae,Geositta_rufipennis,0.820931681,0.522715084,-0.200730094,-0.040183903,0.468888985,1.173213036,1.680600591,1.844340264,6.621,0.63,0.912,2.944,14.901,47.929,69.878
22701994,Passeriformes,Furnariidae,Geositta_saxicolina,0.862639982,0.521321682,-0.161986547,0.003593539,0.512632796,1.212053948,1.717991012,1.882802331,7.289,0.689,1.008,3.256,16.295,52.239,76.349
22702009,Passeriformes,Furnariidae,Geositta_tenuirostris,0.924718778,0.514241343,-0.085623735,0.07893984,0.579864456,1.271377958,1.76712321,1.928924385,8.409,0.821,1.199,3.801,18.68,58.496,84.903
22702344,Passeriformes,Furnariidae,Gyalophylax_hellmayri,1.015999491,0.516269144,0.027762484,0.17240277,0.66589363,1.37287235,1.862642558,2.01020909,10.375,1.066,1.487,4.633,23.598,72.886,102.379
22702981,Passeriformes,Furnariidae,Heliobletus_contaminatus,1.043023634,0.516938211,0.033216462,0.195637916,0.694580961,1.391557243,1.891767015,2.052382452,11.041,1.079,1.569,4.95,24.635,77.941,112.819
22702405,Passeriformes,Furnariidae,Hellmayrea_gularis,1.107757756,0.517480495,0.100099658,0.257799067,0.759131468,1.457471754,1.956771992,2.117875088,12.816,1.259,1.811,5.743,28.673,90.526,131.182
22702956,Passeriformes,Furnariidae,Hylocryptus_erythrocephalus,1.014670958,0.506348752,0.020118316,0.169776917,0.673436815,1.369136844,1.822280971,2.010450799,10.344,1.047,1.478,4.715,23.396,66.417,102.436
22702949,Passeriformes,Furnariidae,Hylocryptus_rectirostris,0.979506538,0.517929665,-0.036229111,0.128032099,0.632614937,1.326601176,1.83020733,1.987549073,9.539,0.92,1.343,4.292,21.213,67.641,97.174
103672675,Passeriformes,Furnariidae,Leptasthenura_aegithaloides,0.977922915,0.529422649,-0.055854807,0.110527866,0.618977543,1.335288515,1.847527213,2.009614196,9.504,0.879,1.29,4.159,21.642,70.393,102.238
22702192,Passeriformes,Furnariidae,Leptasthenura_andicola,0.962910118,0.514728585,-0.041672077,0.117034455,0.614907884,1.308309122,1.811085581,1.972184473,9.181,0.909,1.309,4.12,20.338,64.727,93.796
22702163,Passeriformes,Furnariidae,Leptasthenura_fuliginiceps,0.937307587,0.513538341,-0.071511864,0.098150389,0.592939215,1.279971214,1.785323829,1.946730856,8.656,0.848,1.254,3.917,19.053,60.999,88.457
22702179,Passeriformes,Furnariidae,Leptasthenura_pileata,0.888330823,0.515113101,-0.120391094,0.044328505,0.542380865,1.2340807,1.730394979,1.892254915,7.733,0.758,1.107,3.486,17.143,53.752,78.029
22702167,Passeriformes,Furnariidae,Leptasthenura_platensis,1.011817251,0.517950862,-0.001920671,0.160563014,0.662838997,1.360911394,1.860991392,2.023798907,10.276,0.996,1.447,4.601,22.957,72.609,105.633
22702196,Passeriformes,Furnariidae,Leptasthenura_setaria,1.056190569,0.517646597,0.046196341,0.207355421,0.706696754,1.404548255,1.908870031,2.070130437,11.381,1.112,1.612,5.09,25.383,81.072,117.525
22702187,Passeriformes,Furnariidae,Leptasthenura_striata,0.896377877,0.516384689,-0.120260734,0.043125624,0.549907466,1.244580291,1.741464288,1.900043796,7.877,0.758,1.104,3.547,17.562,55.14,79.441
22702175,Passeriformes,Furnariidae,Leptasthenura_striolata,1.056137791,0.518336135,0.042183815,0.207621876,0.706072961,1.40373279,1.908433733,2.072724782,11.38,1.102,1.613,5.082,25.336,80.99,118.229
22702183,Passeriformes,Furnariidae,Leptasthenura_xenothorax,0.898241524,0.518181709,-0.186451233,0.04021878,0.556910064,1.252548773,1.73761468,1.872872001,7.911,0.651,1.097,3.605,17.887,54.653,74.623
22724683,Passeriformes,Furnariidae,Leptasthenura_yanacensis,1.060946697,0.515312686,0.048079355,0.213433213,0.71210328,1.407152709,1.908753619,2.073414027,11.507,1.117,1.635,5.154,25.536,81.05,118.417
22702652,Passeriformes,Furnariidae,Limnoctites_rectirostris,1.119887562,0.519432621,0.103793195,0.270298616,0.76694362,1.473155374,1.971443929,2.130929161,13.179,1.27,1.863,5.847,29.727,93.636,135.185
22702649,Passeriformes,Furnariidae,Limnornis_curvirostris,1.062524501,0.519194052,0.044582515,0.20807283,0.712980887,1.413411937,1.912020496,2.072803059,11.548,1.108,1.615,5.164,25.907,81.662,118.251
22702732,Passeriformes,Furnariidae,Lochmias_nematura,1.05061941,0.53401333,0.006548927,0.173817705,0.691031419,1.410219191,1.927673497,2.094849121,11.236,1.015,1.492,4.909,25.717,84.659,124.408
22702726,Passeriformes,Furnariidae,Margarornis_bellulus,1.274384612,0.515345767,0.267782656,0.429939278,0.922510409,1.625415449,2.110713535,2.310998772,18.81,1.853,2.691,8.366,42.21,129.037,204.644
22702719,Passeriformes,Furnariidae,Margarornis_rubiginosus,1.190029688,0.525493816,0.143364911,0.316920825,0.833307004,1.552427557,2.033114761,2.20557025,15.489,1.391,2.075,6.813,35.68,107.923,160.535
22702729,Passeriformes,Furnariidae,Margarornis_squamiger,1.10095156,0.514655195,0.097288751,0.256421548,0.752905329,1.449630624,1.946129713,2.102833784,12.617,1.251,1.805,5.661,28.16,88.334,126.717
22702722,Passeriformes,Furnariidae,Margarornis_stellatus,1.216710775,0.520768819,0.187309372,0.352197658,0.863640832,1.571924955,2.068481415,2.229146547,16.471,1.539,2.25,7.305,37.319,117.08,169.491
22703001,Passeriformes,Furnariidae,Megaxenops_parnaguae,1.025365558,0.51635668,0.001813344,0.173248251,0.676118947,1.376390711,1.86407601,2.031115354,10.601,1.004,1.49,4.744,23.79,73.127,107.427
22702679,Passeriformes,Furnariidae,Metopothrix_aurantiaca,1.204551223,0.533906186,0.159792331,0.327556719,0.84424146,1.564396817,2.081779864,2.247119292,16.016,1.445,2.126,6.986,36.677,120.72,176.652
22702046,Passeriformes,Furnariidae,Ochetorhynchus_andaecola,0.880896715,0.513633785,-0.131918132,0.049088386,0.533870469,1.224648542,1.731374065,1.891300688,7.601,0.738,1.12,3.419,16.774,53.873,77.858
22702120,Passeriformes,Furnariidae,Ochetorhynchus_melanura,0.782266845,0.509077463,-0.188035833,-0.04711294,0.435716143,1.128917987,1.61507824,1.78110084,6.057,0.649,0.897,2.727,13.456,41.217,60.409
22702667,Passeriformes,Furnariidae,Ochetorhynchus_phoenicurus,0.713511791,0.511861812,-0.282572981,-0.128439587,0.368706603,1.063853243,1.555123329,1.709598422,5.17,0.522,0.744,2.337,11.584,35.902,51.239
22702034,Passeriformes,Furnariidae,Ochetorhynchus_ruficaudus,0.7100141,0.514982932,-0.296308293,-0.135540737,0.361740376,1.058250158,1.556930512,1.717583472,5.129,0.505,0.732,2.3,11.435,36.052,52.19
22702266,Passeriformes,Furnariidae,Oreophylax_moreirae,0.980860104,0.520837543,-0.030476036,0.127948365,0.630150984,1.329618852,1.840298565,2.013475173,9.569,0.932,1.343,4.267,21.361,69.231,103.151
22702624,Passeriformes,Furnariidae,Phacellodomus_dorsalis,0.751723429,0.516100159,-0.233510191,-0.065774932,0.405480403,1.111084307,1.571162621,1.761920674,5.646,0.584,0.859,2.544,12.915,37.253,57.799
22702627,Passeriformes,Furnariidae,Phacellodomus_erythrophthalmus,1.181016179,0.520046399,0.167961241,0.329074333,0.830147451,1.530473111,2.041056108,2.201800587,15.171,1.472,2.133,6.763,33.921,109.915,159.148
22702632,Passeriformes,Furnariidae,Phacellodomus_ferrugineigula,0.983497037,0.51625097,-0.027645562,0.134975793,0.634421875,1.331490241,1.829524557,1.991500715,9.627,0.938,1.365,4.309,21.453,67.534,98.062
22729219,Passeriformes,Furnariidae,Phacellodomus_maculipectus,0.930529468,0.511431463,-0.071220527,0.09107233,0.586825139,1.276452602,1.771261044,1.92552022,8.522,0.849,1.233,3.862,18.9,59.056,84.24
22702621,Passeriformes,Furnariidae,Phacellodomus_ruber,0.933810617,0.518628669,-0.077749996,0.081232914,0.583954676,1.283208244,1.787675238,1.950552804,8.586,0.836,1.206,3.837,19.196,61.33,89.239
22702610,Passeriformes,Furnariidae,Phacellodomus_sibilatrix,1.082084399,0.520638754,0.065433813,0.225925625,0.731251367,1.432230067,1.938039067,2.10261406,12.08,1.163,1.682,5.386,27.054,86.704,126.653
22702613,Passeriformes,Furnariidae,Phacellodomus_striaticeps,0.750712027,0.521023077,-0.271679138,-0.102870356,0.400387765,1.107417466,1.600086807,1.761348799,5.633,0.535,0.789,2.514,12.806,39.819,57.723
22702616,Passeriformes,Furnariidae,Phacellodomus_striaticollis,0.914808909,0.518974909,-0.098464759,0.061760118,0.564088978,1.265054404,1.769835494,1.9285171,8.219,0.797,1.153,3.665,18.41,58.862,84.824
22702866,Passeriformes,Furnariidae,Philydor_atricapillus,1.008350585,0.516442655,-0.002283003,0.160454935,0.66004354,1.357519568,1.854688875,2.0161343,10.194,0.995,1.447,4.571,22.778,71.563,103.785
22734184,Passeriformes,Furnariidae,Philydor_erythrocercum,1.129025403,0.517384275,0.117382873,0.279617805,0.780073161,1.477761173,1.979442181,2.140793948,13.459,1.31,1.904,6.027,30.044,95.377,138.291
22702835,Passeriformes,Furnariidae,Philydor_erythropterum,1.116846711,0.516940671,0.106601392,0.26833882,0.768423344,1.465414576,1.965660922,2.126388571,13.087,1.278,1.855,5.867,29.202,92.398,133.779
22702814,Passeriformes,Furnariidae,Philydor_fuscipenne,1.206705323,0.520287559,0.192096414,0.353921249,0.852756915,1.557877522,2.062721103,2.225321347,16.096,1.556,2.259,7.125,36.131,115.537,168.005
22702855,Passeriformes,Furnariidae,Philydor_lichtensteini,1.010776803,0.517179655,-0.000509943,0.162256638,0.66240249,1.358441856,1.861768877,2.02467361,10.251,0.999,1.453,4.596,22.827,72.739,105.846
22702869,Passeriformes,Furnariidae,Philydor_novaesi,1.065161399,0.513513442,0.06726183,0.211870185,0.716815879,1.42356696,1.867022944,2.105294359,11.619,1.168,1.629,5.21,26.52,73.625,127.437
22702800,Passeriformes,Furnariidae,Philydor_pyrrhodes,1.123109397,0.517651521,0.109807252,0.272070002,0.774220034,1.472376003,1.972256682,2.134097798,13.277,1.288,1.871,5.946,29.674,93.812,136.175
22702792,Passeriformes,Furnariidae,Philydor_ruficaudatum,1.105946841,0.518162536,0.092665974,0.254228159,0.756672782,1.455404208,1.956801651,2.11728552,12.763,1.238,1.796,5.71,28.537,90.532,131.004
22702858,Passeriformes,Furnariidae,Philydor_rufum,1.027058542,0.517159723,0.016036681,0.17686764,0.678525213,1.375492412,1.877494464,2.036583068,10.643,1.038,1.503,4.77,23.741,75.421,108.789
22702646,Passeriformes,Furnariidae,Phleocryptes_melanops,1.0858568,0.526747347,0.057673725,0.221267834,0.730213585,1.440699741,1.951429175,2.117920942,12.186,1.142,1.664,5.373,27.587,89.419,131.196
22702707,Passeriformes,Furnariidae,Premnoplex_brunnescens,1.114417221,0.515494767,0.105216482,0.268274201,0.766272396,1.461910021,1.961995726,2.121781747,13.014,1.274,1.855,5.838,28.967,91.621,132.368
22702698,Passeriformes,Furnariidae,Premnornis_guttuligera,1.112097441,0.515263287,0.103703689,0.266478569,0.763393565,1.460438112,1.959128982,2.116991637,12.945,1.27,1.847,5.8,28.869,91.018,130.916
22702751,Passeriformes,Furnariidae,Pseudocolaptes_boissonneautii,0.978820676,0.513912316,-0.0260361,0.13682234,0.633201953,1.323997588,1.826656076,1.98535279,9.524,0.942,1.37,4.297,21.086,67.09,96.684
22733859,Passeriformes,Furnariidae,Pseudoseisura_cristata,1.07753961,0.518613304,0.067201457,0.225356341,0.727382779,1.426590376,1.926500523,2.092341288,11.955,1.167,1.68,5.338,26.705,84.431,123.692
22702743,Passeriformes,Furnariidae,Pseudoseisura_gutturalis,0.724140943,0.52008268,-0.290542992,-0.137542677,0.370695876,1.072332515,1.571174699,1.744183679,5.298,0.512,0.729,2.348,11.812,37.254,55.486
22702740,Passeriformes,Furnariidae,Pseudoseisura_lophotes,0.847504289,0.51792966,-0.163714435,-0.001225388,0.498325994,1.197392404,1.698617527,1.859252398,7.039,0.686,0.997,3.15,15.754,49.959,72.319
22733216,Passeriformes,Furnariidae,Pseudoseisura_unirufa,1.020201791,0.518746752,0.002988517,0.171158673,0.672344327,1.368654457,1.869910558,2.036132377,10.476,1.007,1.483,4.703,23.37,74.116,108.676
22703004,Passeriformes,Furnariidae,Pygarrhichas_albogularis,0.872207729,0.518131701,-0.141012019,0.021955542,0.522802281,1.221782213,1.722372764,1.884221786,7.451,0.723,1.052,3.333,16.664,52.768,76.599
22702695,Passeriformes,Furnariidae,Roraimia_adusta,1.212699147,0.516702457,0.197901911,0.361082086,0.864296504,1.559657657,2.062425291,2.221181116,16.319,1.577,2.297,7.316,36.279,115.458,166.411
22702209,Passeriformes,Furnariidae,Schizoeaca_coryi,1.106033854,0.523667519,0.081807964,0.237378962,0.759225411,1.447502835,1.974109736,2.1198727,12.765,1.207,1.727,5.744,28.022,94.213,131.787
22702217,Passeriformes,Furnariidae,Schizoeaca_fuliginosa,1.009038713,0.517265331,-0.008614331,0.153931545,0.65923653,1.358462888,1.854492287,2.014113316,10.21,0.98,1.425,4.563,22.828,71.531,103.303
22702225,Passeriformes,Furnariidae,Schizoeaca_griseomurina,0.983918542,0.514253601,-0.020191512,0.138420035,0.634815841,1.333185352,1.83351136,1.993372572,9.636,0.955,1.375,4.313,21.537,68.157,98.486
22702258,Passeriformes,Furnariidae,Schizoeaca_harterti,1.014094658,0.516661762,0.010621503,0.166798642,0.663687295,1.364371235,1.857095678,2.022196758,10.33,1.025,1.468,4.61,23.14,71.961,105.244
22702250,Passeriformes,Furnariidae,Schizoeaca_helleri,0.982388001,0.519441213,-0.027122746,0.125529874,0.630376002,1.338191017,1.837982515,1.991489597,9.603,0.939,1.335,4.269,21.787,68.862,98.059
22702234,Passeriformes,Furnariidae,Schizoeaca_palpebralis,0.920193276,0.516923685,-0.102821288,0.060362319,0.574847556,1.27143376,1.747763112,1.915240478,8.321,0.789,1.149,3.757,18.682,55.945,82.27
22702200,Passeriformes,Furnariidae,Schizoeaca_perijana,1.188433335,0.529405675,0.12149521,0.295482034,0.84596138,1.533887521,2.04399044,2.176756809,15.432,1.323,1.975,7.014,34.189,110.66,150.23
22702276,Passeriformes,Furnariidae,Schoeniophylax_phryganophilus,0.923932965,0.518166226,-0.08887297,0.073208735,0.57399104,1.273395162,1.773445136,1.936949024,8.393,0.815,1.184,3.75,18.767,59.353,86.487
22702968,Passeriformes,Furnariidae,Sclerurus_albigularis,1.095675057,0.515711271,0.084489583,0.247912914,0.74795031,1.443905507,1.939985204,2.103069374,12.465,1.215,1.77,5.597,27.791,87.093,126.785
22702972,Passeriformes,Furnariidae,Sclerurus_caudacutus,1.148507545,0.518540403,0.134142053,0.29665917,0.798849258,1.498217401,1.999851261,2.162036384,14.077,1.362,1.98,6.293,31.493,99.966,145.223
