gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4164074156	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	56803e7d-3367-4f14-9730-803961e23608	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ijogo FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e									2010-01-11	11	1	2010	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD128920				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:57.466Z		
4164074110	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	7866b509-a1e5-4ca3-8675-d9ea2f410d3c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Marang Forest Reserve	Arusha Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-3.73	35.63							2004-04-01	1	4	2004	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD123431				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:57.460Z		
4164074108	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	b17857d2-a812-448b-9865-6c140d27b7fa	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kanga Forest Reserve	Morogoro Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-21	21	11	2003	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD129713				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:57.460Z		
4164074105	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	35bf5b88-4a67-40c3-bcf0-82b9f5179b08	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Mafwemiro Forest	Dodoma Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.93333	36.58333							2002-11-21	21	11	2002	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD129657				CC_BY_4_0		Fjeldså, Jon			2026-03-18T07:45:43.838Z		
4164074100	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	91293724-f84b-43a3-b836-91e460731a51	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Mikindani		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-10.279722	40.119722							1966-06-28	28	6	1966	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD132599				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:57.458Z		COORDINATE_ROUNDED
4164074092	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	789d0337-f7c0-4464-9c33-be5a822f1416	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.2	37.516667							2004-10-15	15	10	2004	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD129734				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.836Z		COORDINATE_ROUNDED
4164074056	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	772ceeab-5379-4e64-adff-e5ca1e9cf708	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Uluguru Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.0	39.666667							1961-01-10	10	1	1961	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD120835				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:45.906Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;TAXON_MATCH_HIGHERRANK
4164074051	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	a5cc39ba-0a8f-4c89-9434-174c2baf7107	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	Kilindi Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-5.57	37.569722							2005-05-11	11	5	2005	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD125017				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:57.453Z		COORDINATE_ROUNDED
4164074049	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	caa3922e-e1fa-4b08-b857-fbdd942ff67c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Nguru South Forest Reserve	Morogoro Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.2	37.516667							2004-10-09	9	10	2004	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD129671				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.655Z		COORDINATE_ROUNDED
4164074023	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2a90afae-39d4-4b29-84b7-ded5292e1a6c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Maguli FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.493889	34.175833							2008-12-08	8	12	2008	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD126867				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.902Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164074017	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	9b15f243-4f21-4a39-a1b4-842c4b89ab9c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	virens	SUBSPECIES	Eurillas virens virens (Cassin, 1857)			CD	Chiriba		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-2.046389	28.595556							2008-03-06	6	3	2008	7340349	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD127263				CC_BY_4_0		Kizungu, B.			2026-03-18T07:45:43.831Z		COORDINATE_ROUNDED
4164073999	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	331b4cd5-49bd-4777-be51-3f8948930873	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus		SPECIES	Pycnonotus barbatus (Desfontaines, 1789)			TZ	Kalambo River Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.869722	30.95							2007-12-18	18	12	2007	2486147	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD125068				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.901Z		COORDINATE_ROUNDED
4164073983	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	9a2a7b8a-c67c-4bc3-9cb5-b9d88573a534	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus albigula		SPECIES	Phyllastrephus albigula (Grote, 1919)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-19	19	6	2003	6086037	6086037	PRESERVED_SPECIMEN	NHMD	AV	NHMD122920				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.649Z		COORDINATE_ROUNDED
4164073966	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6323c5be-2839-46ed-ba3d-e6254c858d81	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	West of Ruipa river		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-8.119722	36.33							1995-11-26	26	11	1995	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD121908				CC_BY_4_0		Bolding Kristensen, Jan			2026-03-18T07:45:45.899Z		COORDINATE_ROUNDED
4164073927	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	a11153f1-6cb4-4a64-a31f-c330300628ca	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla milanjensis	striifacies	SUBSPECIES	Arizelocichla milanjensis striifacies			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-17	17	3	2003	6540503	7340424	PRESERVED_SPECIMEN	NHMD	AV	NHMD125061				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.824Z		COORDINATE_ROUNDED
4164073908	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	4e0c0ffb-b753-4b68-ad3b-d5dee61a3bba	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus urostictus	philippensis	SUBSPECIES	Poliolophus urostictus philippensis Hachisuka, 1934			PH	Tuod	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.343889	124.359444							1951-09-18	18	9	1951	11027194	2486143	PRESERVED_SPECIMEN	NHMD	AV	NHMD134252				CC_BY_4_0					2026-03-18T07:45:40.635Z		COORDINATE_ROUNDED
4164073907	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	9cdc0996-589d-4488-a157-4ddadca5a0f6	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.2	37.516667							2003-06-14	14	6	2003	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD129757				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.891Z		COORDINATE_ROUNDED
4164073904	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	15f0c782-5d96-4497-ab66-dac6a9e9818f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Maguli FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.493889	34.175833							2008-11-22	22	11	2008	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD129179				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.891Z		COORDINATE_ROUNDED
4164073903	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	9080ef8e-9ee4-448b-bb99-843536142428	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus barbatus	layardi	SUBSPECIES	Pycnonotus barbatus layardi			TZ	Lossongonoi Plateau	Manyara Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-4.713889	37.142222							2006-08-17	17	8	2006	6094955	2486147	PRESERVED_SPECIMEN	NHMD	AV	NHMD129661				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.819Z		COORDINATE_ROUNDED
4164073889	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	1a60947e-4f44-4cb8-9270-bd33117b84a2	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-06-02	2	6	2003	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123782				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:57.390Z		COORDINATE_ROUNDED
4164073866	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	47fc3882-eec1-4f06-83c3-6fef98ceec30	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	sucosus	SUBSPECIES	Phyllastrephus cabanisi sucosus Reichenow, 1903			SS	Gilo		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	4.0308	32.845325							1980-11-18	18	11	1980	6086217	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD127296				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:57.389Z		
4164073857	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	ef93ed79-a223-478f-8028-ea469710e204	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Maguli FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.493889	34.175833							2008-11-22	22	11	2008	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD126691				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.627Z		COORDINATE_ROUNDED
4164073856	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	2a2bcaf3-fb43-4b29-8982-4b89ff78506c	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-02	2	10	2004	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD124817				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.817Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164073848	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c0f35a48-dc1f-4509-867c-9bd7acb0dc9d	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes everetti	everetti	SUBSPECIES	Hypsipetes everetti everetti (Tweeddale, 1877)			PH	Cabanglasan	Mindanao	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	8.071944	125.299167							1951-10-29	29	10	1951	7342047	7342046	PRESERVED_SPECIMEN	NHMD	AV	NHMD134295				CC_BY_4_0					2026-03-18T07:45:40.625Z		COORDINATE_ROUNDED
4164073840	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	58f1d33c-7022-4ae4-bab7-bab5c529a17a	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas curvirostris	curvirostris	SUBSPECIES	Eurillas curvirostris curvirostris (Cassin, 1859)			CG	Laylay		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-1.902222	28.506389							2008-02-26	26	2	2008	6086401	7340361	PRESERVED_SPECIMEN	NHMD	AV	NHMD127223				CC_BY_4_0		Kizungu, B.			2026-03-18T07:45:43.813Z		COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH
4164073812	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	20118439-2fdd-4872-b48b-f4e1c71a2804	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Mafwemiro Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	36.569722							2002-11-24	24	11	2002	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD122767				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.617Z		COORDINATE_ROUNDED
4164073787	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	5d79b2ff-3bb8-42c8-b35e-0c23a3f65d9b	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-16	16	10	2004	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124968				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.807Z		COORDINATE_ROUNDED
4164073757	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	9e4f8ed9-1197-4b90-bdf5-91b87000b9e1	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	sucosus	SUBSPECIES	Phyllastrephus cabanisi sucosus Reichenow, 1903			SS	Gilo		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	4.0308	32.845325							1980-11-24	24	11	1980	6086217	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD137414				CC_BY_4_0		Jensen, Flemming			2026-03-18T07:45:43.803Z		
4164073752	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	25dc3bac-73d5-4878-9c82-3cf0e5d570dd	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-03-30	30	3	2007	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD129697				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.870Z		TAXON_MATCH_HIGHERRANK
4164073736	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	25d753d9-74de-445c-b0b1-8c368b70fc5f	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-13	13	10	2004	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD126331				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.598Z		COORDINATE_ROUNDED
4164073713	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	181aa0e0-1a1d-4602-a47a-e642e99cc820	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-04	4	3	2003	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD123026				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:57.333Z		COORDINATE_ROUNDED
4164073702	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	d94395b6-8a12-4482-a33c-79bf16b0af98	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus strepitans		SPECIES	Phyllastrephus strepitans (Reichenow, 1879)			TZ	Soga, Kisarawe Distr. 500', 150m		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.829722	38.869722							1962-01-29	29	1	1962	2486084	2486084	PRESERVED_SPECIMEN	NHMD	AV	NHMD122011				CC_BY_4_0		Andersen, Thorkild			2026-03-18T07:45:40.595Z		COORDINATE_ROUNDED
4164073697	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	9702e8f9-f9e7-45e4-bc69-6bfb0f87de97	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis		SPECIES	Arizelocichla masukuensis (Shelley, 1897)			TZ	Poroto Mts FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.016944	33.75							2008-01-25	25	1	2008	7340439	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD126849				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.865Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164073686	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	87d05cfd-52e3-4bf6-9d87-a6365eb22fbf	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	tenuirostris	SUBSPECIES	Phyllastrephus flavostriatus tenuirostris (Fischer & Reichenow, 1884)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2004-10-15	15	10	2004	6086107	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123763				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.866Z		COORDINATE_ROUNDED
4164073671	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	bb7fc1c4-f165-42f6-aea1-4d5613abc19e	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas virens	zombensis	SUBSPECIES	Eurillas virens zombensis (Shelley, 1894)			TZ	West of Ruipa river		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-8.119722	36.33							1995-11-27	27	11	1995	6086343	7340348	PRESERVED_SPECIMEN	NHMD	AV	NHMD121907				CC_BY_4_0		Bolding Kristensen, Jan			2026-03-18T07:45:43.798Z		COORDINATE_ROUNDED
4164073670	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	df737da5-9e42-4ea3-8f9c-0f3ed3f4a081	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla fusciceps		SPECIES	Arizelocichla fusciceps (Shelley, 1893)			TZ	Poroto Mts FR		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-9.016667	33.75							2008-04-01	1	4	2008	6100812	6100812	PRESERVED_SPECIMEN	NHMD	AV	NHMD125818				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:43.797Z		COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK
4164073644	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	4ec2ba05-de32-4072-863b-daf54ef96631	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Eurillas	Eurillas latirostris	latirostris	SUBSPECIES	Eurillas latirostris latirostris (Strickland, 1844)			TZ	Mahale Mts.		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.199722	29.829722							2004-08-18	18	8	2004	6086380	7340356	PRESERVED_SPECIMEN	NHMD	AV	NHMD124900				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.587Z	StillImage	COORDINATE_ROUNDED
4164073625	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	da0ca6cf-39be-4381-aed4-bb189db73adf	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Mt. Kanga Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.0	37.7							2003-11-25	25	11	2003	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD124980				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.581Z		
4164073616	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	426fabf0-2dde-4eba-9db1-3450c7690145	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-01-19	19	1	2007	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD129189				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:40.578Z		
4164073603	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	6a488036-6d4c-464d-860d-51a5819a7f11	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus albigula		SPECIES	Phyllastrephus albigula (Grote, 1919)			TZ	Nguru South Forest Reserve		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-6.05	37.479722							2003-05-19	19	5	2003	6086037	6086037	PRESERVED_SPECIMEN	NHMD	AV	NHMD122918				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.853Z		COORDINATE_ROUNDED
4164073593	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	c9a54938-5974-4521-b698-d757eab343cf	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus cabanisi	placidus	SUBSPECIES	Phyllastrephus cabanisi placidus			TZ	Mt. Kilimanjaro		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-3.049722	37.349722							1967-06-15	15	6	1967	6540392	2486087	PRESERVED_SPECIMEN	NHMD	AV	NHMD124834				CC_BY_4_0		Salanti, M.			2026-03-18T07:45:49.393Z		COORDINATE_ROUNDED
4164073585	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	14496e8e-013f-48c1-872f-211a888d03bf	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2007-07-06	6	7	2007	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD129755				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:45.850Z		
4164073581	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	bd393070-33ad-4b72-89d3-fd6da4e7f722	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla masukuensis	roehli	SUBSPECIES	Arizelocichla masukuensis roehli (Reichenow, 1905)			TZ	Ukami Forest		PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.88	36.419722							2003-03-08	8	3	2003	6086770	7340439	PRESERVED_SPECIMEN	NHMD	AV	NHMD122996				CC_BY_4_0		Kiure, Jacob			2026-03-18T07:45:49.391Z		COORDINATE_ROUNDED
4164073563	e5c5cad9-b987-4bb4-b07b-85488c5fdd80	13c07509-4ce7-4f14-a3ac-4bfe66cef7e0	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Phyllastrephus	Phyllastrephus flavostriatus	uzungwensis	SUBSPECIES	Phyllastrephus flavostriatus uzungwensis Jensen & Stuart, 1982			TZ	Ndundulu Forest	Iringa Region	PRESENT		2e7df380-8356-4533-bcb3-5459e23c794e	-7.8	36.5							2006-12-28	28	12	2006	6086093	2486089	PRESERVED_SPECIMEN	NHMD	AV	NHMD123874				CC_BY_4_0		Ferdinand, Joh.			2026-03-18T07:45:43.785Z		
