"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,
"863571856	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59133	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.47129	35.08569	227089.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59133		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:46:40.502Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571854	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59135	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	Jericho		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.85818	35.46369	3098.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59135		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:44:44.081Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571852	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:65912	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	EG	Sinai Peninsula"," West Feran		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	29.5	34.0	301.0	1.0E-5					1914-03-31	31	3	1914	2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	65912		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Phillips			2026-04-18T11:46:34.404Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",
"863571851	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51634	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Ichang [=Yichang]	Hubei	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	30.71444	111.28472	301.0	1.0E-5					1907-10-31	31	10	1907	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51634		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:47:56.683Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863571850	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59630	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	aurigaster	SUBSPECIES	Pycnonotus aurigaster aurigaster (Vieillot"," 1818)	Pycnonotus aurigaster aurigaster		ID	Buitenzorg [=Bogor]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.59444	106.78917	3036.0	1.0E-5					1909-03-19	19	3	1909	6094795	2486121	PRESERVED_SPECIMEN	MCZ	Orn	59630		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:44:44.103Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571849	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:170610	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	porphyreus	SUBSPECIES	Pycnonotus plumosus porphyreus Oberholser"," 1912	Pycnonotus plumosus porphyreus		ID		West Sumatra Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-1.0	100.5	301.0	1.0E-5					1935-01-13	13	1	1935	6094598	2486122	PRESERVED_SPECIMEN	MCZ	Orn	170610		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Menden			2026-04-18T11:48:30.774Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571848	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:96263	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus blanfordi	conradi	SUBSPECIES	Pycnonotus blanfordi conradi (Finsch"," 1873)	Pycnonotus blanfordi conradi		TH	Bangkok	Bangkok	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.76732	100.6168	38265.0	1.0E-5					1922-05-25	25	5	1922	6094543	2486123	PRESERVED_SPECIMEN	MCZ	Orn	96263		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:45:59.726Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571847	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51630	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Ichang [=Yichang]	Hubei	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	30.71444	111.28472	301.0	1.0E-5					1907-06-19	19	6	1907	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51630		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:47:52.748Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863571844	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:88497	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus luteolus	insulae	SUBSPECIES	Pycnonotus luteolus insulae Whistler & Kinnear"," 1932	Pycnonotus luteolus insulae		LK	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	7.84796	80.72803	247659.0	1.0E-5									6094664	2486119	PRESERVED_SPECIMEN	MCZ	Orn	88497		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:09.574Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571843	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:51632	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus sinensis		SPECIES	Pycnonotus sinensis (Gmelin"," 1789)	Pycnonotus sinensis hoyi		CN	Ichang [=Yichang]	Hubei	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	30.71444	111.28472	301.0	1.0E-5					1907-06-27	27	6	1907	2486150	2486150	PRESERVED_SPECIMEN	MCZ	Orn	51632		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Walter Reeves Zappey			2026-04-18T11:47:49.840Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK",,,,
"863571842	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194490	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Zamboaga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-03-31	31	3	1937	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194490		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Barbara Lawrence			2026-04-18T11:47:19.712Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571841	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59627	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	aurigaster	SUBSPECIES	Pycnonotus aurigaster aurigaster (Vieillot"," 1818)	Pycnonotus aurigaster aurigaster		ID	Buitenzorg [=Bogor]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.59444	106.78917	3036.0	1.0E-5					1909-04-06	6	4	1909	6094795	2486121	PRESERVED_SPECIMEN	MCZ	Orn	59627		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:46:32.580Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571840	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59626	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	aurigaster	SUBSPECIES	Pycnonotus aurigaster aurigaster (Vieillot"," 1818)	Pycnonotus aurigaster aurigaster		ID	Depok		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.4	106.81861	11915.0	1.0E-5					1909-07-11	11	7	1909	6094795	2486121	PRESERVED_SPECIMEN	MCZ	Orn	59626		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:46:00.506Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571839	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59131	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.47129	35.08569	227089.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59131		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:46:41.294Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571838	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:92206	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	YE		Aden	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	12.77944	45.03667	301.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	92206		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:45.324Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571836	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:151510	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus luteolus	insulae	SUBSPECIES	Pycnonotus luteolus insulae Whistler & Kinnear"," 1932	Pycnonotus luteolus insulae		LK	Colombo	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.92215	79.8667	6641.0	1.0E-5					1894-02-15	15	2	1894	6094664	2486119	PRESERVED_SPECIMEN	MCZ	Orn	151510		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:48:25.468Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571834	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59129	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.47129	35.08569	227089.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59129		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:48:38.484Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571833	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:33694	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus		MY	Tapraw	Johor	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1879-04-12	12	4	1879	7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	33694		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	J. Darling"," Jr.			2026-04-18T11:46:40.879Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571832	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277747	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Candomo"," Tolong	Central Visayas Region	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.98333	122.76667	3036.0	1.0E-5					1950-04-14	14	4	1950	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277747		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:47:48.886Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571831	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:196615	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	klossi	SUBSPECIES	Pycnonotus aurigaster klossi (Gyldenstolpe"," 1920)	Pycnonotus aurigaster klossi		TH	Mt. Nangkao		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-04-19	19	4	1937	6094815	2486121	PRESERVED_SPECIMEN	MCZ	Orn	196615		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Griswold			2026-04-18T11:47:37.216Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571829	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:65911	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	EG	Sinai Peninsula"," West Feran		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	29.5	34.0	301.0	1.0E-5					1914-03-31	31	3	1914	2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	65911		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Phillips			2026-04-18T11:46:33.843Z		CONTINENT_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",
"863571828	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277745	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Dumaguete"," Batinguil	Central Visayas Region	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.33333	123.28333	301.0	1.0E-5					1950-08-07	7	8	1950	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277745		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Domingo Empeso			2026-04-18T11:47:48.837Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571825	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:196617	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	klossi	SUBSPECIES	Pycnonotus aurigaster klossi (Gyldenstolpe"," 1920)	Pycnonotus aurigaster klossi		TH	Mt. Nangkao		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-04-22	22	4	1937	6094815	2486121	PRESERVED_SPECIMEN	MCZ	Orn	196617		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Griswold			2026-04-18T11:48:25.595Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571824	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59130	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.47129	35.08569	227089.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59130		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:46:39.746Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571823	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59128	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.47129	35.08569	227089.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59128		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:48:34.758Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571822	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59127	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus xanthopygos		SPECIES	Pycnonotus xanthopygos (Hemprich & Ehrenberg"," 1833)	Pycnonotus xanthopygos (Ehrenberg"," 1833)	(Ehrenberg"," 1833)	PS	[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	31.47129	35.08569	227089.0	1.0E-5									2486116	2486116	PRESERVED_SPECIMEN	MCZ	Orn	59127		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Selah Merrill			2026-04-18T11:46:00.723Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571817	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59631	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	aurigaster	SUBSPECIES	Pycnonotus aurigaster aurigaster (Vieillot"," 1818)	Pycnonotus aurigaster aurigaster		ID	Tjipanus near Mt. Gede		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.78778	106.98194	301.0	1.0E-5					1909-04-25	25	4	1909	6094795	2486121	PRESERVED_SPECIMEN	MCZ	Orn	59631		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:47:05.303Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571815	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:279179	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Miatan", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	14.5576	121.0771	3036.0	1.0E-5					1952-05-18	18	5	1952	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	279179		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:46:17.127Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571814	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59657	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus		ID	Buitenzorg [=Bogor]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.59444	106.78917	3036.0	1.0E-5					1909-03-19	19	3	1909	7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	59657		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:47:40.306Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571813	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:279181	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Matam", Katipunan," Zambanga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	14.5576	121.0771	3036.0	1.0E-5					1952-05-25	25	5	1952	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	279181		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:46:48.816Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863571812	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:277746	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Candomo"," Tolong	Central Visayas Region	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	9.98333	122.76667	3036.0	1.0E-5					1950-04-13	13	4	1950	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	277746		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Dioscoro S. Rabor			2026-04-18T11:47:49.707Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863571811	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59625	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus aurigaster	aurigaster	SUBSPECIES	Pycnonotus aurigaster aurigaster (Vieillot"," 1818)	Pycnonotus aurigaster aurigaster		ID	Depok		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.4	106.81861	11915.0	1.0E-5					1909-03-29	29	3	1909	6094795	2486121	PRESERVED_SPECIMEN	MCZ	Orn	59625		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:46:01.222Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571809	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194489	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	suluensis	SUBSPECIES	Pycnonotus goiavier suluensis Mearns"," 1909	Pycnonotus goiavier suluensis		PH	Zamboaga		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1937-03-31	31	3	1937	6094616	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194489		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Barbara Lawrence			2026-04-18T11:46:19.342Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571807	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:75827	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus		MY	[no specific locality data]	Malacca	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	2.32231	102.28742	36333.0	1.0E-5									7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	75827		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Titian R. Peale			2026-04-18T11:46:32.784Z		RECORDED_DATE_MISMATCH;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571803	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59656	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus plumosus	plumosus	SUBSPECIES	Pycnonotus plumosus plumosus Blyth"," 1845	Pycnonotus plumosus plumosus		ID	Buitenzorg [=Bogor]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.59444	106.78917	3036.0	1.0E-5					1910-04-02	2	4	1910	7342183	2486122	PRESERVED_SPECIMEN	MCZ	Orn	59656		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:47:47.429Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863571802	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:86693	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH			PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	15.03825	121.35629	406900.0	1.0E-5					1921-05-19	19	5	1921	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	86693		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	William C. Forbes			2026-04-18T11:46:34.149Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
